REGION_DE_EJECUCION,TIPO_DE_INSTITUCION,SUBDIRECCION,AÑO_DE_FALLO,PROGRAMA,INSTRUMENTO,NOMBRE_DEL_CONCURSO,MONTO_TOTAL_ADJUDICADO_(M$),ESTADO_RESOLUCION_CONCURSO,DISCIPLINA_OECD,TIPO_DE_BENEFICIARIO,SEXO,MACRO_ZONA
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$79.986,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$54.824,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,HUMANIDADES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$79.986,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$82.986,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$79.806,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,FUERA DE BASES,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$80.686,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2019,FONDECYT,POSTDOCTORADO,POSTDOCTORADO,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$60.240,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$39.660,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS MEDICAS Y DE LA SALUD,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$100.818,ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$36.696,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$45.840,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$95.534,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$64.650,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS MEDICAS Y DE LA SALUD,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$78.708,ADJUDICADO,HUMANIDADES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,FUERA DE BASES,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,FUERA DE BASES,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,HUMANIDADES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$47.736,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$99.960,ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$53.773,ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,HUMANIDADES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$28.392,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$62.400,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$92.160,ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,HUMANIDADES,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
03. ATACAMA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,FUERA DE BASES,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,PROYECTOS DE INVESTIGACION,2020,FONDECYT,INICIACION,FONDECYT DE INICIACION EN INVESTIGACION 2020,$-,FUERA DE BASES,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
